Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Income_cat,Age,Education_Level,Marital_In_Relationship,Marital_Not_In_Relationship,Marital_Other,Children,Customer_Fidelity
8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,2,True,False,False,1,4066
40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,2,True,False,False,1,4340
5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,1,True,False,False,1,4572
96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",65,3,True,False,False,2,4098
28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,"(32011.0, 44529.0]",57,3,False,True,False,1,4507
22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,"(32011.0, 44529.0]",47,3,True,False,False,1,3995
30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,"(32011.0, 44529.0]",49,2,False,True,False,1,4623
45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",80,3,True,False,False,0,4494
58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,"(71819.0, 666666.0]",68,3,True,False,False,0,4563
49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,"(1729.999, 32011.0]",75,2,False,True,False,0,4309
37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",47,2,True,False,False,2,4207
70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",64,2,False,True,False,1,4414
33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,"(44529.0, 58482.0]",63,3,False,True,False,0,4489
98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",71,3,True,False,False,1,3965
17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,"(58482.0, 71819.0]",60,2,False,True,False,1,4578
54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",52,2,True,False,False,0,4448
39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",57,2,True,False,False,1,4161
81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",55,3,True,False,False,1,4162
71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",69,2,False,True,False,2,4424
62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",74,2,True,False,False,2,4490
8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",81,3,False,True,False,0,4200
76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,"(44529.0, 58482.0]",67,2,True,False,False,0,4413
66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",49,3,True,False,False,2,4201
83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,"(44529.0, 58482.0]",54,3,True,False,False,1,4062
28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",68,2,True,False,False,1,4215
87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,"(58482.0, 71819.0]",53,2,True,False,False,2,4428
43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",53,2,False,True,False,1,4413
0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",44,2,True,False,False,0,4220
1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,"(1729.999, 32011.0]",53,2,False,True,False,1,4399
1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",50,2,False,True,False,0,3993
72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",70,3,True,False,False,1,4474
72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",39,3,True,False,False,0,4182
12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",55,3,True,False,False,1,4012
89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,2,True,False,False,2,4073
67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",71,2,False,True,False,0,4546
54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",53,2,True,False,False,1,4056
34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",47,2,True,False,False,1,4265
15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,"(71819.0, 666666.0]",45,3,False,True,False,0,4384
43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,2,True,False,False,1,4289
0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,"(44529.0, 58482.0]",64,2,False,True,False,0,3978
74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",62,2,True,False,False,0,4401
61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,"(71819.0, 666666.0]",66,2,True,False,False,1,4367
51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,"(71819.0, 666666.0]",66,2,False,True,False,1,4403
97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,"(71819.0, 666666.0]",71,2,True,False,False,3,4382
75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",63,2,False,True,False,3,4497
83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,"(71819.0, 666666.0]",67,3,False,True,False,1,4378
23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",41,2,True,False,False,1,4084
65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",49,3,False,True,False,2,4183
94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",33,2,False,True,False,0,4621
42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",58,3,True,False,False,2,4384
10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",45,2,True,False,False,1,4234
94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",58,2,True,False,False,2,4464
50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",69,2,True,False,False,1,4421
46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",53,3,False,True,False,1,4394
98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",45,2,False,True,False,0,4608
42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",45,2,False,True,False,1,4326
30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,"(44529.0, 58482.0]",48,2,False,True,False,1,4064
11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",75,2,True,False,False,2,4292
61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",51,2,True,False,False,1,4541
12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",37,2,False,True,False,1,4012
76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",44,2,True,False,False,1,4560
2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",65,2,True,False,False,0,4301
43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,"(71819.0, 666666.0]",55,2,True,False,False,0,4131
27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",34,2,False,True,False,0,4602
60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",69,3,False,True,False,1,4516
79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",62,2,False,True,False,1,4213
96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",45,2,True,False,False,2,4379
17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",51,2,False,True,False,1,4345
0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",71,3,True,False,False,1,4133
38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,"(71819.0, 666666.0]",68,2,True,False,False,0,4564
43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,"(1729.999, 32011.0]",59,3,True,False,False,2,3998
1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,"(44529.0, 58482.0]",51,3,True,False,False,1,4068
25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",46,2,False,True,False,1,4418
2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",52,3,True,False,False,1,4081
66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",40,2,True,False,False,2,4459
49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",59,2,True,False,False,2,4597
5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,"(71819.0, 666666.0]",36,2,True,False,False,0,4384
71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",56,2,True,False,False,1,4118
35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",56,3,True,False,False,2,4098
94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",38,2,True,False,False,0,4500
80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",36,2,True,False,False,1,4597
61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,2,False,True,False,1,4158
29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",52,3,True,False,False,1,4347
0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",59,3,False,True,False,1,4424
80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,3,False,True,False,2,4242
54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",47,2,True,False,False,1,4383
71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",46,2,True,False,False,1,4584
27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,"(58482.0, 71819.0]",42,3,True,False,False,0,4238
61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,"(58482.0, 71819.0]",66,2,False,True,False,1,4138
55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,2,True,False,False,1,3982
35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",44,2,False,True,False,2,4050
34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",47,3,True,False,False,1,4230
95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,"(71819.0, 666666.0]",72,2,True,False,False,0,4249
64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,3,False,True,False,2,4328
30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",42,2,True,False,False,1,4464
12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",69,3,False,True,False,0,4049
96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",47,2,True,False,False,1,4492
16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,"(1729.999, 32011.0]",53,2,False,True,False,1,4103
16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,2,True,False,False,1,4585
78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,2,False,True,False,2,4305
83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",44,2,True,False,False,2,3974
96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,"(71819.0, 666666.0]",53,3,False,True,False,0,4619
67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",55,3,True,False,False,0,4326
87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,"(44529.0, 58482.0]",72,3,False,True,False,3,4544
34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",66,2,True,False,False,2,4164
46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",63,2,True,False,False,2,4418
7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",47,3,False,True,False,0,4159
73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,True,False,False,1,4469
54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",60,3,False,True,False,2,4623
93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",42,2,True,False,False,0,4130
52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",34,1,False,True,False,1,4024
53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,"(44529.0, 58482.0]",82,3,False,True,False,0,4477
81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",53,3,False,True,False,1,4528
8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,"(58482.0, 71819.0]",69,2,True,False,False,1,4290
97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,"(71819.0, 666666.0]",67,2,False,True,False,1,4121
50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",51,3,True,False,False,1,4286
38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,2,False,True,False,1,4214
61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",67,2,True,False,False,0,4472
46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",55,2,False,True,False,1,4281
73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",58,2,True,False,False,0,4314
19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",52,2,True,False,False,0,4171
10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",56,2,True,False,False,3,4426
94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,"(71819.0, 666666.0]",48,2,False,True,False,0,4045
10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,"(71819.0, 666666.0]",64,2,False,True,False,0,4184
37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",54,2,False,True,False,1,4173
94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",51,2,True,False,False,1,4140
23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",39,3,True,False,False,0,4075
75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",59,3,False,True,False,0,4329
40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",33,2,True,False,False,0,4198
24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,"(44529.0, 58482.0]",62,3,False,True,False,1,4484
11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,"(32011.0, 44529.0]",53,3,True,False,False,1,4314
29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,"(71819.0, 666666.0]",31,2,False,True,False,0,4537
51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,"(58482.0, 71819.0]",71,2,True,False,False,0,4378
86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",65,3,True,False,False,0,4149
9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,"(71819.0, 666666.0]",43,3,True,False,False,0,4290
30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,"(32011.0, 44529.0]",71,2,False,True,False,1,4188
73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,"(71819.0, 666666.0]",71,3,False,True,False,0,4371
25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,"(44529.0, 58482.0]",70,3,True,False,False,2,4041
67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",32,2,False,True,False,0,4402
67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,"(32011.0, 44529.0]",56,3,False,True,False,1,4485
58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",77,3,True,False,False,2,4020
82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,"(71819.0, 666666.0]",39,2,True,False,False,1,4006
98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",46,3,True,False,False,0,4631
93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,"(71819.0, 666666.0]",47,2,True,False,False,0,4103
53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,"(71819.0, 666666.0]",43,2,False,True,False,0,4145
66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",32,2,False,True,False,0,4020
6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",49,3,True,False,False,1,4188
42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",51,3,True,False,False,0,4046
78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",36,2,False,True,False,1,4103
29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,"(58482.0, 71819.0]",74,3,False,True,False,1,4650
82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",36,1,True,False,False,1,4518
92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",73,2,False,True,False,0,4002
78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,3,True,False,False,1,3999
54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",54,2,True,False,False,0,4212
45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,"(58482.0, 71819.0]",55,3,True,False,False,1,4367
59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",54,2,False,True,False,1,4314
8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",50,3,False,True,False,1,4288
51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",73,2,False,True,False,2,4348
51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",63,3,True,False,False,1,4308
76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,"(71819.0, 666666.0]",42,2,False,True,False,0,4361
62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,"(71819.0, 666666.0]",72,2,True,False,False,0,4446
86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,1,False,True,False,0,4518
60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,"(44529.0, 58482.0]",38,3,True,False,False,0,4600
56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",43,2,True,False,False,1,4097
83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",46,2,False,True,False,2,4236
92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",48,2,True,False,False,1,4169
31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,"(58482.0, 71819.0]",50,2,False,True,False,1,4600
80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,"(1729.999, 32011.0]",46,3,True,False,False,1,4014
39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,"(44529.0, 58482.0]",49,3,True,False,False,2,4016
20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,"(32011.0, 44529.0]",52,3,False,True,False,2,4480
53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,3,False,True,False,2,4378
84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",49,3,True,False,False,2,4013
50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,3,True,False,False,2,4468
96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,"(58482.0, 71819.0]",60,2,True,False,False,1,4539
94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",73,2,False,True,False,1,4645
25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",52,2,True,False,False,2,4017
48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",68,3,False,True,False,1,4392
65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",58,2,False,True,False,1,4610
69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",63,3,False,True,False,1,4017
12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,"(32011.0, 44529.0]",56,3,True,False,False,1,4510
84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,3,True,False,False,1,4222
47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",45,2,True,False,False,2,3968
87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",66,2,True,False,False,1,4254
35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,"(71819.0, 666666.0]",52,2,True,False,False,0,4278
47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",52,2,True,False,False,1,4589
48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,"(32011.0, 44529.0]",51,3,True,False,False,1,4406
46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,"(32011.0, 44529.0]",45,2,True,False,False,1,4588
27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",37,2,True,False,False,0,4111
37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",57,3,True,False,False,3,4492
8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,"(1729.999, 32011.0]",37,2,True,False,False,1,4558
29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",66,2,False,True,False,1,4188
85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",54,3,True,False,False,0,4587
2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,"(71819.0, 666666.0]",63,2,True,False,False,0,4110
66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,"(71819.0, 666666.0]",66,3,True,False,False,0,4661
60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",60,3,True,False,False,3,4225
54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",73,2,True,False,False,2,4141
70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,"(44529.0, 58482.0]",71,2,True,False,False,1,4254
55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",65,2,False,True,False,2,4316
20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,"(1729.999, 32011.0]",60,2,False,True,False,0,3971
78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",46,3,False,True,False,1,4290
63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",47,2,False,True,False,1,4222
17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,"(71819.0, 666666.0]",75,2,True,False,False,0,4282
43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",51,3,True,False,False,1,4276
13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",47,3,True,False,False,0,4180
46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,"(71819.0, 666666.0]",56,2,True,False,False,0,4211
